"Time","Left.Basal.Forebrain"
-7.26,403.369215042274
-7.25,403.363711486315
-7.24,403.358207930357
-7.23,403.352704374398
-7.22,403.34720081844
-7.21,403.341697262481
-7.2,403.336221483021
-7.19,403.330750535365
-7.18,403.32527958771
-7.17,403.319808640054
-7.16,403.314337692399
-7.15,403.308866744743
-7.14,403.303395797087
-7.13,403.297924849432
-7.12,403.292453901776
-7.11,403.286991624877
-7.1,403.281553270555
-7.09,403.276114916232
-7.08,403.27067656191
-7.07,403.265238207588
-7.06,403.259799853265
-7.05,403.254361498943
-7.04,403.248923144621
-7.03,403.243484790299
-7.02,403.238046435976
-7.01,403.232630241182
-7,403.227224463183
-6.99,403.221818685183
-6.98,403.216412907184
-6.97,403.211007129185
-6.96,403.205601351185
-6.95,403.200195573186
-6.94,403.194789795186
-6.93,403.189384017187
-6.92,403.183981313892
-6.91,403.178608093178
-6.9,403.173234872464
-6.89,403.167861651751
-6.88,403.162488431037
-6.87,403.157115210323
-6.86,403.151741989609
-6.85,403.146368768896
-6.84,403.140995548182
-6.83,403.135622327468
-6.82,403.130265656163
-6.81,403.124924971685
-6.8,403.119584287206
-6.79,403.114243602728
-6.78,403.10890291825
-6.77,403.103562233772
-6.76,403.098221549293
-6.75,403.092880864815
-6.74,403.087540180337
-6.73,403.082199495858
-6.72,403.076888816211
-6.71,403.071580644919
-6.7,403.066272473627
-6.69,403.060964302336
-6.68,403.055656131044
-6.67,403.050347959752
-6.66,403.045039788461
-6.65,403.039731617169
-6.64,403.034423445877
-6.63,403.029126224938
-6.62,403.0238505418
-6.61,403.018574858662
-6.6,403.013299175523
-6.59,403.008023492385
-6.58,403.002747809247
-6.57,402.997472126109
-6.56,402.992196442971
-6.55,402.986920759833
-6.54,402.981645076695
-6.53,402.9763937804
-6.52,402.971150558412
-6.51,402.965907336425
-6.5,402.960664114437
-6.49,402.95542089245
-6.48,402.950177670463
-6.47,402.944934448475
-6.46,402.939691226488
-6.45,402.934448004501
-6.44,402.929210149006
-6.43,402.923999359212
-6.42,402.918788569418
-6.41,402.913577779623
-6.4,402.908366989829
-6.39,402.903156200035
-6.38,402.89794541024
-6.37,402.892734620446
-6.36,402.887523830652
-6.35,402.882313040858
-6.34,402.877121033243
-6.33,402.871942644744
-6.32,402.866764256245
-6.31,402.861585867746
-6.3,402.856407479247
-6.29,402.851229090748
-6.28,402.846050702249
-6.27,402.84087231375
-6.26,402.835693925251
-6.25,402.830515536752
-6.24,402.825369318611
-6.23,402.820223298584
-6.22,402.815077278558
-6.21,402.809931258531
-6.2,402.804785238505
-6.19,402.799639218478
-6.18,402.794493198452
-6.17,402.789347178425
-6.16,402.784201158399
-6.15,402.779068333288
-6.14,402.773954647001
-6.13,402.768840960715
-6.12,402.763727274428
-6.11,402.758613588142
-6.1,402.753499901855
-6.09,402.748386215569
-6.08,402.743272529282
-6.07,402.738158842996
-6.06,402.733045156709
-6.05,402.727958028038
-6.04,402.722876638864
-6.03,402.717795249691
-6.02,402.712713860517
-6.01,402.707632471344
-6,402.70255108217
-5.99,402.697469692997
-5.98,402.692388303823
-5.97,402.68730691465
-5.96,402.682233154519
-5.95,402.677184023952
-5.94,402.672134893386
-5.93,402.667085762819
-5.92,402.662036632253
-5.91,402.656987501687
-5.9,402.65193837112
-5.89,402.646889240554
-5.88,402.641840109987
-5.87,402.636790979421
-5.86,402.631762813326
-5.85,402.626745900998
-5.84,402.621728988669
-5.83,402.616712076341
-5.82,402.611695164013
-5.81,402.606678251684
-5.8,402.601661339356
-5.79,402.596644427028
-5.78,402.591627514699
-5.77,402.586612690841
-5.76,402.581627954534
-5.75,402.576643218227
-5.74,402.57165848192
-5.73,402.566673745614
-5.72,402.561689009307
-5.71,402.556704273
-5.7,402.551719536693
-5.69,402.546734800387
-5.68,402.54175006408
-5.67,402.536780722629
-5.66,402.531828118296
-5.65,402.526875513963
-5.64,402.52192290963
-5.63,402.516970305297
-5.62,402.512017700964
-5.61,402.507065096631
-5.6,402.502112492298
-5.59,402.497159887965
-5.58,402.492207283632
-5.57,402.487283342429
-5.56,402.482362824206
-5.55,402.477442305984
-5.54,402.472521787761
-5.53,402.467601269538
-5.52,402.462680751316
-5.51,402.457760233093
-5.5,402.45283971487
-5.49,402.447919196648
-5.48,402.443008531036
-5.47,402.438120051261
-5.46,402.433231571487
-5.45,402.428343091712
-5.44,402.423454611938
-5.43,402.418566132163
-5.42,402.413677652389
-5.41,402.408789172614
-5.4,402.403900692839
-5.39,402.399012213065
-5.38,402.394146820721
-5.37,402.38929032995
-5.36,402.384433839178
-5.35,402.379577348406
-5.34,402.374720857635
-5.33,402.369864366863
-5.32,402.365007876091
-5.31,402.36015138532
-5.3,402.355294894548
-5.29,402.350442745269
-5.28,402.345618192289
-5.27,402.340793639308
-5.26,402.335969086328
-5.25,402.331144533348
-5.24,402.326319980368
-5.23,402.321495427388
-5.22,402.316670874407
-5.21,402.311846321427
-5.2,402.307021768447
-5.19,402.302214756637
-5.18,402.297422088487
-5.17,402.292629420337
-5.16,402.287836752187
-5.15,402.283044084037
-5.14,402.278251415887
-5.13,402.273458747738
-5.12,402.268666079588
-5.11,402.263873411438
-5.1,402.259080743288
-5.09,402.254318770441
-5.08,402.249557932427
-5.07,402.244797094414
-5.06,402.2400362564
-5.05,402.235275418387
-5.04,402.230514580373
-5.03,402.225753742359
-5.02,402.220992904346
-5.01,402.216232066332
-5,402.211483256353
-4.99,402.206754192066
-4.98,402.202025127778
-4.97,402.197296063491
-4.96,402.192566999203
-4.95,402.187837934916
-4.94,402.183108870628
-4.93,402.178379806341
-4.92,402.173650742053
-4.91,402.168921677765
-4.9,402.164217756303
-4.89,402.159520407632
-4.88,402.154823058961
-4.87,402.15012571029
-4.86,402.14542836162
-4.85,402.140731012949
-4.84,402.136033664278
-4.83,402.131336315607
-4.82,402.126638966936
-4.81,402.121948169887
-4.8,402.117282477041
-4.79,402.112616784195
-4.78,402.10795109135
-4.77,402.103285398504
-4.76,402.098619705659
-4.75,402.093954012813
-4.74,402.089288319968
-4.73,402.084622627122
-4.72,402.079956934276
-4.71,402.075310866899
-4.7,402.070676768422
-4.69,402.066042669945
-4.68,402.061408571469
-4.67,402.056774472992
-4.66,402.052140374515
-4.65,402.047506276039
-4.64,402.042872177562
-4.63,402.038238079085
-4.62,402.033605096041
-4.61,402.029002528829
-4.6,402.024399961618
-4.59,402.019797394406
-4.58,402.015194827194
-4.57,402.010592259982
-4.56,402.00598969277
-4.55,402.001387125558
-4.54,401.996784558346
-4.53,401.992181991134
-4.52,401.98759357068
-4.51,401.983022469998
-4.5,401.978451369317
-4.49,401.973880268635
-4.48,401.969309167954
-4.47,401.964738067272
-4.46,401.960166966591
-4.45,401.955595865909
-4.44,401.951024765228
-4.43,401.946453664546
-4.42,401.941909686927
-4.41,401.937369986429
-4.4,401.932830285931
-4.39,401.928290585433
-4.38,401.923750884934
-4.37,401.919211184436
-4.36,401.914671483938
-4.35,401.91013178344
-4.34,401.905592082941
-4.33,401.901061092568
-4.32,401.896552724311
-4.31,401.892044356053
-4.3,401.887535987796
-4.29,401.883027619538
-4.28,401.878519251281
-4.27,401.874010883023
-4.26,401.869502514766
-4.25,401.864994146508
-4.24,401.860485778251
-4.23,401.855999049988
-4.22,401.851521944451
-4.21,401.847044838914
-4.2,401.842567733378
-4.19,401.838090627841
-4.18,401.833613522304
-4.17,401.829136416767
-4.16,401.82465931123
-4.15,401.820182205693
-4.14,401.815708419063
-4.13,401.811262505167
-4.12,401.80681659127
-4.11,401.802370677374
-4.1,401.797924763478
-4.09,401.793478849582
-4.08,401.789032935685
-4.07,401.784587021789
-4.06,401.780141107893
-4.05,401.775695193996
-4.04,401.771265480953
-4.03,401.766850686075
-4.02,401.762435891197
-4.01,401.758021096319
-4,401.753606301441
-3.99,401.749191506564
-3.98,401.744776711686
-3.97,401.740361916808
-3.96,401.73594712193
-3.95,401.731532327052
-3.94,401.727146553387
-3.93,401.722762803381
-3.92,401.718379053376
-3.91,401.71399530337
-3.9,401.709611553364
-3.89,401.705227803358
-3.88,401.700844053353
-3.87,401.696460303347
-3.86,401.692076553341
-3.85,401.687703612233
-3.84,401.683350831447
-3.83,401.678998050661
-3.82,401.674645269874
-3.81,401.670292489088
-3.8,401.665939708302
-3.79,401.661586927515
-3.78,401.657234146729
-3.77,401.652881365943
-3.76,401.648528585156
-3.75,401.644199382018
-3.74,401.63987749331
-3.73,401.635555604602
-3.72,401.631233715894
-3.71,401.626911827186
-3.7,401.622589938479
-3.69,401.618268049771
-3.68,401.613946161063
-3.67,401.609624272355
-3.66,401.605307850942
-3.65,401.601016775702
-3.64,401.596725700461
-3.63,401.592434625221
-3.62,401.588143549981
-3.61,401.583852474741
-3.6,401.5795613995
-3.59,401.57527032426
-3.58,401.57097924902
-3.57,401.566688173779
-3.56,401.562415281578
-3.55,401.558154939742
-3.54,401.553894597906
-3.53,401.54963425607
-3.52,401.545373914235
-3.51,401.541113572399
-3.5,401.536853230563
-3.49,401.532592888727
-3.48,401.528332546891
-3.47,401.524072384163
-3.46,401.519842694235
-3.45,401.515613004307
-3.44,401.511383314379
-3.43,401.507153624451
-3.42,401.502923934523
-3.41,401.498694244595
-3.4,401.494464554667
-3.39,401.490234864739
-3.38,401.486005174811
-3.37,401.481788325357
-3.36,401.477589204424
-3.35,401.473390083491
-3.34,401.469190962559
-3.33,401.464991841626
-3.32,401.460792720693
-3.31,401.456593599761
-3.3,401.452394478828
-3.29,401.448195357895
-3.28,401.443996236963
-3.27,401.439822548019
-3.26,401.435653911773
-3.25,401.431485275526
-3.24,401.427316639279
-3.23,401.423148003033
-3.22,401.418979366786
-3.21,401.414810730539
-3.2,401.410642094293
-3.19,401.406473458046
-3.18,401.402312374741
-3.17,401.398174137493
-3.16,401.394035900244
-3.15,401.389897662995
-3.14,401.385759425746
-3.13,401.381621188497
-3.12,401.377482951248
-3.11,401.373344713999
-3.1,401.36920647675
-3.09,401.365068239501
-3.08,401.360950088947
-3.07,401.356842163648
-3.06,401.352734238348
-3.05,401.348626313048
-3.04,401.344518387749
-3.03,401.340410462449
-3.02,401.336302537149
-3.01,401.332194611849
-3,401.32808668655
-2.99,401.323981084582
-2.98,401.31990338284
-2.97,401.3158256811
-2.96,401.311747979359
-2.95,401.307670277618
-2.94,401.303592575877
-2.93,401.299514874136
-2.92,401.295437172395
-2.91,401.291359470654
-2.9,401.287281768913
-2.89,401.283218865216
-2.88,401.27917129732
-2.87,401.275123729423
-2.86,401.271076161527
-2.85,401.267028593631
-2.84,401.262981025735
-2.83,401.258933457839
-2.82,401.254885889943
-2.81,401.250838322047
-2.8,401.246790754151
-2.79,401.24277038351
-2.78,401.23875285844
-2.77,401.23473533337
-2.76,401.2307178083
-2.75,401.22670028323
-2.74,401.22268275816
-2.73,401.21866523309
-2.72,401.21464770802
-2.71,401.21063018295
-2.7,401.206622226727
-2.69,401.202634652179
-2.68,401.19864707763
-2.67,401.194659503081
-2.66,401.190671928533
-2.65,401.186684353984
-2.64,401.182696779435
-2.63,401.178709204887
-2.62,401.174721630338
-2.61,401.170734055789
-2.6,401.166768387109
-2.59,401.162810669509
-2.58,401.158852951909
-2.57,401.154895234309
-2.56,401.150937516709
-2.55,401.146979799109
-2.54,401.143022081509
-2.53,401.139064363909
-2.52,401.135106646309
-2.51,401.131153330522
-2.5,401.127225375049
-2.49,401.123297419576
-2.48,401.119369464103
-2.47,401.11544150863
-2.46,401.111513553157
-2.45,401.107585597684
-2.44,401.103657642212
-2.43,401.099729686739
-2.42,401.095801731266
-2.41,401.091890451255
-2.4,401.087992161858
-2.39,401.08409387246
-2.38,401.080195583062
-2.37,401.076297293664
-2.36,401.072399004267
-2.35,401.068500714869
-2.34,401.064602425471
-2.33,401.060704136073
-2.32,401.056805846676
-2.31,401.052936425637
-2.3,401.049067705051
-2.29,401.045198984464
-2.28,401.041330263878
-2.27,401.037461543292
-2.26,401.033592822706
-2.25,401.029724102119
-2.24,401.025855381533
-2.23,401.021986660947
-2.22,401.018129449028
-2.21,401.014290198797
-2.2,401.010450948566
-2.19,401.006611698334
-2.18,401.002772448103
-2.17,400.998933197872
-2.16,400.995093947641
-2.15,400.991254697409
-2.14,400.987415447178
-2.13,400.983576196947
-2.12,400.979760581995
-2.11,400.975950702488
-2.1,400.972140822981
-2.09,400.968330943474
-2.08,400.964521063967
-2.07,400.96071118446
-2.06,400.956901304953
-2.05,400.953091425446
-2.04,400.949281545938
-2.03,400.945478074442
-2.02,400.941697464873
-2.01,400.937916855303
-2,400.934136245734
-1.99,400.930355636164
-1.98,400.926575026595
-1.97,400.922794417026
-1.96,400.919013807456
-1.95,400.915233197887
-1.94,400.911452588317
-1.93,400.907690446001
-1.92,400.903939004446
-1.91,400.900187562892
-1.9,400.896436121337
-1.89,400.892684679782
-1.88,400.888933238227
-1.87,400.885181796672
-1.86,400.881430355118
-1.85,400.877678913563
-1.84,400.873928847925
-1.83,400.870206471344
-1.82,400.866484094762
-1.81,400.862761718181
-1.8,400.859039341599
-1.79,400.855316965018
-1.78,400.851594588436
-1.77,400.847872211855
-1.76,400.844149835273
-1.75,400.840427458692
-1.74,400.836718448838
-1.73,400.833025033089
-1.72,400.82933161734
-1.71,400.825638201591
-1.7,400.821944785843
-1.69,400.818251370094
-1.68,400.814557954345
-1.67,400.810864538596
-1.66,400.807171122847
-1.65,400.803477707098
-1.64,400.799809561671
-1.63,400.796145001533
-1.62,400.792480441396
-1.61,400.788815881259
-1.6,400.785151321121
-1.59,400.781486760984
-1.58,400.777822200847
-1.57,400.774157640709
-1.56,400.770493080572
-1.55,400.766836856484
-1.54,400.763201045675
-1.53,400.759565234866
-1.52,400.755929424057
-1.51,400.752293613248
-1.5,400.748657802439
-1.49,400.74502199163
-1.48,400.741386180822
-1.47,400.737750370013
-1.46,400.734114559204
-1.45,400.730498917003
-1.44,400.726891748197
-1.43,400.72328457939
-1.42,400.719677410583
-1.41,400.716070241776
-1.4,400.71246307297
-1.39,400.708855904163
-1.38,400.705248735356
-1.37,400.701641566549
-1.36,400.698037775203
-1.35,400.694459140048
-1.34,400.690880504893
-1.33,400.687301869737
-1.32,400.683723234582
-1.31,400.680144599427
-1.3,400.676565964272
-1.29,400.672987329116
-1.28,400.669408693961
-1.27,400.665830058806
-1.26,400.662266561671
-1.25,400.65871635081
-1.24,400.65516613995
-1.23,400.65161592909
-1.22,400.64806571823
-1.21,400.64451550737
-1.2,400.64096529651
-1.19,400.637415085649
-1.18,400.633864874789
-1.17,400.630314663929
-1.16,400.626791260122
-1.15,400.623269363213
-1.14,400.619747466304
-1.13,400.616225569396
-1.12,400.612703672487
-1.11,400.609181775579
-1.1,400.60565987867
-1.09,400.602137981762
-1.08,400.598616084853
-1.07,400.595104368662
-1.06,400.591610674394
-1.05,400.588116980125
-1.04,400.584623285856
-1.03,400.581129591587
-1.02,400.577635897318
-1.01,400.574142203049
-1,400.57064850878
-0.990000000000002,400.567154814512
-0.979999999999997,400.563661120243
-0.969999999999999,400.56018920136
-0.960000000000001,400.556723597469
-0.950000000000003,400.553257993579
-0.939999999999998,400.549792389688
-0.93,400.546326785797
-0.920000000000002,400.542861181906
-0.909999999999997,400.539395578016
-0.899999999999999,400.535929974125
-0.890000000000001,400.532464370234
-0.880000000000003,400.529004065107
-0.869999999999997,400.525566438401
-0.859999999999999,400.522128811695
-0.850000000000001,400.51869118499
-0.839999999999996,400.515253558284
-0.829999999999998,400.511815931579
-0.82,400.508378304873
-0.810000000000002,400.504940678168
-0.799999999999997,400.501503051462
-0.789999999999999,400.498065424757
-0.780000000000001,400.494644616249
-0.769999999999996,400.491234852623
-0.759999999999998,400.487825088997
-0.75,400.484415325372
-0.740000000000002,400.481005561746
-0.729999999999997,400.47759579812
-0.719999999999999,400.474186034494
-0.710000000000001,400.470776270869
-0.700000000000003,400.467366507243
-0.689999999999998,400.463957237732
-0.68,400.460575222187
-0.670000000000002,400.457193206642
-0.659999999999997,400.453811191097
-0.649999999999999,400.450429175552
-0.640000000000001,400.447047160007
-0.630000000000003,400.443665144461
-0.619999999999997,400.440283128916
-0.609999999999999,400.436901113371
-0.600000000000001,400.433519097826
-0.589999999999996,400.430149019748
-0.579999999999998,400.426794636408
-0.57,400.423440253069
-0.560000000000002,400.420085869729
-0.549999999999997,400.41673148639
-0.539999999999999,400.41337710305
-0.530000000000001,400.410022719711
-0.519999999999996,400.406668336371
-0.509999999999998,400.403313953032
-0.5,400.399959569692
-0.490000000000002,400.396628470455
-0.479999999999997,400.393301602589
-0.469999999999999,400.389974734723
-0.460000000000001,400.386647866858
-0.450000000000003,400.383320998992
-0.439999999999998,400.379994131126
-0.43,400.37666726326
-0.420000000000002,400.373340395394
-0.409999999999997,400.370013527529
-0.399999999999999,400.366693794738
-0.390000000000001,400.363394324776
-0.380000000000003,400.360094854813
-0.369999999999997,400.356795384851
-0.359999999999999,400.353495914888
-0.350000000000001,400.350196444926
-0.339999999999996,400.346896974963
-0.329999999999998,400.343597505001
-0.32,400.340298035038
-0.310000000000002,400.336998565076
-0.299999999999997,400.333717498685
-0.289999999999999,400.330445308236
-0.280000000000001,400.327173117786
-0.269999999999996,400.323900927336
-0.259999999999998,400.320628736887
-0.25,400.317356546437
-0.240000000000002,400.314084355987
-0.229999999999997,400.310812165537
-0.219999999999999,400.307539975088
-0.210000000000001,400.304270197437
-0.200000000000003,400.301025167308
-0.189999999999998,400.297780137178
-0.18,400.294535107049
-0.170000000000002,400.291290076919
-0.159999999999997,400.28804504679
-0.149999999999999,400.284800016661
-0.140000000000001,400.281554986531
-0.130000000000003,400.278309956402
-0.119999999999997,400.275064926273
-0.109999999999999,400.271833498548
-0.100000000000001,400.268615508763
-0.0899999999999963,400.265397518978
-0.0799999999999983,400.262179529193
-0.0700000000000003,400.258961539408
-0.0600000000000023,400.255743549624
-0.0499999999999972,400.252525559839
-0.0399999999999991,400.249307570054
-0.0300000000000011,400.246089580269
-0.019999999999996,400.242871590484
-0.00999999999999801,400.239678292618
0,400.236487222436
0.00999999999999801,400.233296152255
0.0200000000000031,400.230105082073
0.0300000000000011,400.226914011892
0.0399999999999991,400.223722941711
0.0499999999999972,400.220531871529
0.0600000000000023,400.217340801348
0.0700000000000003,400.214149731166
0.0799999999999983,400.210967543284
0.0900000000000034,400.207803271218
0.100000000000001,400.204638999152
0.109999999999999,400.201474727086
0.119999999999997,400.19831045502
0.130000000000003,400.195146182954
0.140000000000001,400.191981910888
0.149999999999999,400.188817638821
0.160000000000004,400.185653366755
0.170000000000002,400.182489094689
0.18,400.179344713721
0.189999999999998,400.176207117553
0.200000000000003,400.173069521386
0.210000000000001,400.169931925218
0.219999999999999,400.16679432905
0.230000000000004,400.163656732882
0.240000000000002,400.160519136715
0.25,400.157381540547
0.259999999999998,400.154243944379
0.270000000000003,400.151110593067
0.280000000000001,400.14799954987
0.289999999999999,400.144888506673
0.299999999999997,400.141777463476
0.310000000000002,400.138666420279
0.32,400.135555377082
0.329999999999998,400.132444333885
0.340000000000003,400.129333290688
0.350000000000001,400.126222247491
0.359999999999999,400.123111204294
0.369999999999997,400.120015333376
0.380000000000003,400.116930719529
0.390000000000001,400.113846105683
0.399999999999999,400.110761491836
0.410000000000004,400.107676877989
0.420000000000002,400.104592264142
0.43,400.101507650295
0.439999999999998,400.098423036448
0.450000000000003,400.095338422601
0.460000000000001,400.092253808754
0.469999999999999,400.089195191536
0.480000000000004,400.086136882744
0.490000000000002,400.083078573952
0.5,400.08002026516
0.509999999999998,400.076961956368
0.520000000000003,400.073903647577
0.530000000000001,400.070845338785
0.539999999999999,400.067787029993
0.549999999999997,400.064728721201
0.560000000000002,400.061680949394
0.57,400.058648820705
0.579999999999998,400.055616692017
0.590000000000003,400.052584563328
0.600000000000001,400.049552434639
0.609999999999999,400.04652030595
0.619999999999997,400.043488177261
0.630000000000003,400.040456048573
0.640000000000001,400.037423919884
0.649999999999999,400.034391791195
0.660000000000004,400.031380940869
0.670000000000002,400.028374866693
0.68,400.025368792516
0.689999999999998,400.022362718339
0.700000000000003,400.019356644162
0.710000000000001,400.016350569986
0.719999999999999,400.013344495809
0.730000000000004,400.010338421632
0.740000000000002,400.007332347455
0.75,400.004332259914
0.759999999999998,400.001352114037
0.770000000000003,399.998371968161
0.780000000000001,399.995391822284
0.789999999999999,399.992411676407
0.799999999999997,399.98943153053
0.810000000000002,399.986451384653
0.82,399.983471238776
0.829999999999998,399.980491092899
0.840000000000003,399.977510947022
0.850000000000001,399.974547445621
0.859999999999999,399.971593101228
0.869999999999997,399.968638756835
0.880000000000003,399.965684412442
0.890000000000001,399.96273006805
0.899999999999999,399.959775723657
0.910000000000004,399.956821379264
0.920000000000002,399.953867034871
0.93,399.950912690478
0.939999999999998,399.947959868642
0.950000000000003,399.945031198332
0.960000000000001,399.942102528022
0.969999999999999,399.939173857711
0.980000000000004,399.936245187401
0.990000000000002,399.933316517091
1,399.93038784678
1.01,399.92745917647
1.02,399.92453050616
1.03,399.92160183585
1.04,399.918685261851
1.05,399.915782137653
1.06,399.912879013456
1.07,399.909975889258
1.08,399.90707276506
1.09,399.904169640863
1.1,399.901266516665
1.11,399.898363392467
1.12,399.89546026827
1.13,399.892557144072
1.14,399.88967658344
1.15,399.886798876834
1.16,399.883921170229
1.17,399.881043463623
1.18,399.878165757017
1.19,399.875288050411
1.2,399.872410343805
1.21,399.869532637199
1.22,399.866654930593
1.23,399.863784859108
1.24,399.860932441039
1.25,399.858080022971
1.26,399.855227604903
1.27,399.852375186834
1.28,399.849522768766
1.29,399.846670350698
1.3,399.843817932629
1.31,399.840965514561
1.32,399.838113096493
1.33,399.835278695411
1.34,399.83245143631
1.35,399.829624177209
1.36,399.826796918108
1.37,399.823969659007
1.38,399.821142399906
1.39,399.818315140804
1.4,399.815487881703
1.41,399.812660622602
1.42,399.809836625555
1.43,399.807034395352
1.44,399.804232165148
1.45,399.801429934945
1.46,399.798627704742
1.47,399.795825474538
1.48,399.793023244335
1.49,399.790221014132
1.5,399.787418783928
1.51,399.784616553725
1.52,399.781827881597
1.53,399.77905054974
1.54,399.776273217884
1.55,399.773495886027
1.56,399.770718554171
1.57,399.767941222314
1.58,399.765163890458
1.59,399.762386558601
1.6,399.759609226745
1.61,399.756831894888
1.62,399.754078308532
1.63,399.751325744007
1.64,399.748573179481
1.65,399.745820614956
1.66,399.74306805043
1.67,399.740315485904
1.68,399.737562921379
1.69,399.734810356853
1.7,399.732057792328
1.71,399.729314415711
1.72,399.726586487053
1.73,399.723858558395
1.74,399.721130629737
1.75,399.718402701078
1.76,399.71567477242
1.77,399.712946843762
1.78,399.710218915104
1.79,399.707490986446
1.8,399.704763057787
1.81,399.702054417533
1.82,399.699350992847
1.83,399.696647568162
1.84,399.693944143477
1.85,399.691240718791
1.86,399.688537294106
1.87,399.685833869421
1.88,399.683130444735
1.89,399.68042702005
1.9,399.677728502838
1.91,399.675049449817
1.92,399.672370396795
1.93,399.669691343775
1.94,399.667012290753
1.95,399.664333237732
1.96,399.661654184711
1.97,399.65897513169
1.98,399.656296078669
1.99,399.653617025648
2,399.650952893292
2.01,399.648298079229
2.02,399.645643265166
2.03,399.642988451103
2.04,399.640333637041
2.05,399.637678822978
2.06,399.635024008915
2.07,399.632369194852
2.08,399.629714380789
2.09,399.627060284384
2.1,399.624429576193
2.11,399.621798868001
2.12,399.61916815981
2.13,399.616537451618
2.14,399.613906743426
2.15,399.611276035235
2.16,399.608645327043
2.17,399.606014618852
2.18,399.60338391066
2.19,399.600763845665
2.2,399.598157109894
2.21,399.595550374122
2.22,399.59294363835
2.23,399.590336902579
2.24,399.587730166807
2.25,399.585123431035
2.26,399.582516695264
2.27,399.579909959492
2.28,399.577303223721
2.29,399.574716945833
2.3,399.572134048682
2.31,399.569551151531
2.32,399.56696825438
2.33,399.564385357229
2.34,399.561802460078
2.35,399.559219562927
2.36,399.556636665776
2.37,399.554053768625
2.38,399.551477328293
2.39,399.548918135631
2.4,399.54635894297
2.41,399.543799750308
2.42,399.541240557646
2.43,399.538681364985
2.44,399.536122172323
2.45,399.533562979662
2.46,399.531003787
2.47,399.528444594339
2.48,399.525901584719
2.49,399.523365962101
2.5,399.520830339482
2.51,399.518294716863
2.52,399.515759094244
2.53,399.513223471625
2.54,399.510687849006
2.55,399.508152226388
2.56,399.505616603769
2.57,399.503083343412
2.58,399.50057115609
2.59,399.498058968768
2.6,399.495546781445
2.61,399.493034594123
2.62,399.490522406801
2.63,399.488010219479
2.64,399.485498032156
2.65,399.482985844834
2.66,399.480473657512
2.67,399.477973469943
2.68,399.475484582887
2.69,399.472995695832
2.7,399.470506808776
2.71,399.468017921721
2.72,399.465529034665
2.73,399.46304014761
2.74,399.460551260554
2.75,399.458062373499
2.76,399.455573486443
2.77,399.453106124524
2.78,399.450640402437
2.79,399.448174680351
2.8,399.445708958265
2.81,399.443243236178
2.82,399.440777514092
2.83,399.438311792006
2.84,399.435846069919
2.85,399.433380347833
2.86,399.430922534425
2.87,399.428479841758
2.88,399.426037149091
2.89,399.423594456425
2.9,399.421151763758
2.91,399.418709071092
2.92,399.416266378425
2.93,399.413823685758
2.94,399.411380993092
2.95,399.408938300425
2.96,399.406512952478
2.97,399.404093153445
2.98,399.401673354412
2.99,399.399253555379
3,399.396833756346
3.01,399.394413957313
3.02,399.39199415828
3.03,399.389574359248
3.04,399.387154560215
3.05,399.38473867157
3.06,399.382341630164
3.07,399.379944588758
3.08,399.377547547352
3.09,399.375150505946
3.1,399.37275346454
3.11,399.370356423134
3.12,399.367959381728
3.13,399.365562340322
3.14,399.363165298917
3.15,399.360781514412
3.16,399.35840709442
3.17,399.356032674429
3.18,399.353658254437
3.19,399.351283834446
3.2,399.348909414455
3.21,399.346534994463
3.22,399.344160574472
3.23,399.341786154481
3.24,399.339411739861
3.25,399.337059804882
3.26,399.334707869902
3.27,399.332355934923
3.28,399.330003999943
3.29,399.327652064964
3.3,399.325300129985
3.31,399.322948195005
3.32,399.320596260026
3.33,399.318244325047
3.34,399.315901652254
3.35,399.313572065709
3.36,399.311242479164
3.37,399.308912892619
3.38,399.306583306074
3.39,399.304253719529
3.4,399.301924132984
3.41,399.299594546439
3.42,399.297264959894
3.43,399.294935373348
3.44,399.29262419253
3.45,399.290316817682
3.46,399.288009442833
3.47,399.285702067985
3.48,399.283394693136
3.49,399.281087318288
3.5,399.278779943439
3.51,399.276472568591
3.52,399.274165193742
3.53,399.271863179891
3.54,399.269577879856
3.55,399.267292579821
3.56,399.265007279787
3.57,399.262721979752
3.58,399.260436679717
3.59,399.258151379682
3.6,399.255866079647
3.61,399.253580779612
3.62,399.251295479577
3.63,399.249024594026
3.64,399.246761231792
3.65,399.244497869557
3.66,399.242234507322
3.67,399.239971145088
3.68,399.237707782853
3.69,399.235444420618
3.7,399.233181058384
3.71,399.230917696149
3.72,399.228655887586
3.73,399.226414326023
3.74,399.22417276446
3.75,399.221931202896
3.76,399.219689641333
3.77,399.217448079769
3.78,399.215206518206
3.79,399.212964956643
3.8,399.210723395079
3.81,399.208481833516
3.82,399.206250788964
3.83,399.204030890841
3.84,399.201810992719
3.85,399.199591094596
3.86,399.197371196474
3.87,399.195151298351
3.88,399.192931400229
3.89,399.190711502106
3.9,399.188491603984
3.91,399.186271705861
3.92,399.184071174329
3.93,399.18187280233
3.94,399.179674430332
3.95,399.177476058333
3.96,399.175277686334
3.97,399.173079314336
3.98,399.170880942337
3.99,399.168682570338
4,399.16648419834
4.01,399.164292539925
4.02,399.162115556661
4.03,399.159938573396
4.04,399.157761590132
4.05,399.155584606867
4.06,399.153407623603
4.07,399.151230640339
4.08,399.149053657074
4.09,399.14687667381
4.1,399.144699690545
4.11,399.142538180125
4.12,399.140382448147
4.13,399.138226716169
4.14,399.13607098419
